genre_group,artistname,total_minutes_played
Acoustic/Instrumental,Koino Yokan,802.3111833333333333
Acoustic/Instrumental,Hans Zimmer,322.9344666666666667
Acoustic/Instrumental,Pacific,157.9359333333333333
Acoustic/Instrumental,Loren Allred,148.8083666666666667
Acoustic/Instrumental,Klaus Badelt,95.6049833333333333
Acoustic/Instrumental,C. J. Johnson,88.0373333333333333
Acoustic/Instrumental,Studio Allstars,68.7475833333333333
Acoustic/Instrumental,Trevor Morris,47.1637500000000000
Acoustic/Instrumental,Stealth,41.4642500000000000
Acoustic/Instrumental,Shelly Sony,38.0697333333333333
Acoustic/Instrumental,Mark Wilkinson,32.0115666666666667
Acoustic/Instrumental,Michael Giacchino,31.6140666666666667
Acoustic/Instrumental,Evlay,27.1356666666666667
Acoustic/Instrumental,Rodrigo y Gabriela,18.6991000000000000
Acoustic/Instrumental,John Cruz,18.1500000000000000
Acoustic/Instrumental,Rudimental,17.8298500000000000
Acoustic/Instrumental,Harry Gregson-Williams,15.9757166666666667
Acoustic/Instrumental,Patrick Doyle,14.0392333333333333
Acoustic/Instrumental,Two Steps from Hell,12.7017833333333333
Acoustic/Instrumental,Bruno Coulais,9.7395333333333333
Acoustic/Instrumental,Mauricio Galbardi,8.2654333333333333
Acoustic/Instrumental,John Powell,7.5777500000000000
Acoustic/Instrumental,Brian Tyler,7.1311000000000000
Acoustic/Instrumental,Steve Jablonsky,7.0415333333333333
Acoustic/Instrumental,Jason Chen,6.9933333333333333
Acoustic/Instrumental,Hans Wolfgang Ziegler,6.8849000000000000
Acoustic/Instrumental,Michael Marc,6.8089333333333333
Acoustic/Instrumental,Randy Newman,6.6922166666666667
Acoustic/Instrumental,DJ ZzZzz,6.2448333333333333
Acoustic/Instrumental,Pentatonix,5.5927833333333333
Acoustic/Instrumental,James Horner,5.5530000000000000
Acoustic/Instrumental,Audiomachine,5.5286000000000000
Acoustic/Instrumental,Trevor Rabin,4.8800000000000000
Acoustic/Instrumental,Antonio Garcia Isaac,4.3137166666666667
Acoustic/Instrumental,Alexandre Desplat,4.2555333333333333
Acoustic/Instrumental,Yann Tiersen,4.1952166666666667
Acoustic/Instrumental,Shakuhachi Sakano,4.0722666666666667
Acoustic/Instrumental,Double Zero,3.9940000000000000
Acoustic/Instrumental,Chocolate,3.8791833333333333
Acoustic/Instrumental,Greg Edmonson,3.7570000000000000
Acoustic/Instrumental,Emiliano Blangero,3.5867000000000000
Acoustic/Instrumental,Ramin Djawadi,3.5426666666666667
Acoustic/Instrumental,Moisés Nieto,3.4993000000000000
Acoustic/Instrumental,Howard Shore,3.3957666666666667
Acoustic/Instrumental,Sungha Jung,3.3937333333333333
Acoustic/Instrumental,Tyler Bates,3.3638833333333333
Acoustic/Instrumental,The Citizens of Halloween,3.2760000000000000
Acoustic/Instrumental,Tom Ellenhag,3.1490000000000000
Acoustic/Instrumental,James Newton Howard,2.9001666666666667
Acoustic/Instrumental,Allysium,2.8082833333333333
Acoustic/Instrumental,Paco Nula,2.7051000000000000
Acoustic/Instrumental,Bill Valentino,2.4938166666666667
Acoustic/Instrumental,Antonio De Lucena,2.4666666666666667
Acoustic/Instrumental,Miguel Serugetti,2.4294666666666667
Acoustic/Instrumental,d Henry Fenton,2.3322166666666667
Acoustic/Instrumental,Henry Jackman,2.3053333333333333
Acoustic/Instrumental,Dick Dale,2.2664333333333333
Acoustic/Instrumental,Danny Elfman,2.2463333333333333
Acoustic/Instrumental,azayaka,2.1895833333333333
Acoustic/Instrumental,Ilan Eshkeri,2.0586666666666667
Acoustic/Instrumental,Daniel Kaede,1.7409666666666667
Acoustic/Instrumental,Edward Jefferson,1.4158666666666667
Acoustic/Instrumental,Mark Mothersbaugh,1.4076166666666667
Acoustic/Instrumental,Sheet Music Boss,1.3185833333333333
Acoustic/Instrumental,Mark Mancina,1.2928666666666667
Acoustic/Instrumental,DJ Zinc,1.2704333333333333
Acoustic/Instrumental,Christophe Beck,1.08123333333333333333
Acoustic/Instrumental,Vanessa-Mae,0.95793333333333333333
Acoustic/Instrumental,Alan Silvestri,0.95123333333333333333
Acoustic/Instrumental,Tango,0.88365000000000000000
Acoustic/Instrumental,Lynn Ahrens,0.81668333333333333333
Acoustic/Instrumental,Mysha Didi,0.79533333333333333333
Acoustic/Instrumental,Mariachi México de Pepe Villa,0.54850000000000000000
Acoustic/Instrumental,Christopher Walken,0.52515000000000000000
Acoustic/Instrumental,Charlton Heston,0.51155000000000000000
Acoustic/Instrumental,Jerry Goldsmith,0.48050000000000000000
Acoustic/Instrumental,DEKKO,0.42713333333333333333
Acoustic/Instrumental,Piano Pianissimo,0.40378333333333333333
Acoustic/Instrumental,Rockwell,0.36125000000000000000
Acoustic/Instrumental,Chilly Gonzales,0.21108333333333333333
Acoustic/Instrumental,One Piano,0.16796666666666666667
Acoustic/Instrumental,Germaine Franco,0.15733333333333333333
Acoustic/Instrumental,Chorus,0.12923333333333333333
Acoustic/Instrumental,Antonio Pinto,0.12433333333333333333
Acoustic/Instrumental,Sergi Vicente,0.12230000000000000000
Acoustic/Instrumental,Movie Sounds Unlimited,0.11183333333333333333
Acoustic/Instrumental,Joseph Vincent,0.10878333333333333333
Acoustic/Instrumental,Peter Pupping,0.09456666666666666667
Acoustic/Instrumental,Gustavo Santaolalla,0.05048333333333333333
Acoustic/Instrumental,The Tormentos,0.04521666666666666667
Acoustic/Instrumental,2CELLOS,0.01955000000000000000
Acoustic/Instrumental,Kyoresu,0.01600000000000000000
Acoustic/Instrumental,Richard Sapphire,0.00466666666666666667
Alternative,The Fray,410.1952000000000000
Alternative,Portugal. The Man,311.6979833333333333
Alternative,Beck,127.9457000000000000
Alternative,Boyce Avenue,117.6139666666666667
Alternative,Django Django,36.5075333333333333
Alternative,DENNIS,10.4646833333333333
Alternative,Rusted Root,8.7782166666666667
Alternative,PJ Harvey,7.7910500000000000
Alternative,Los Mesoneros,7.1099666666666667
Alternative,Tora,5.6838833333333333
Alternative,Somnolence,5.6548000000000000
Alternative,Jordy Searcy,5.0227500000000000
Alternative,MC Bin Laden,4.8844000000000000
Alternative,Juan Son,4.4157666666666667
Alternative,Plastilina Mosh,3.6813333333333333
Alternative,Barbatuques,3.4160666666666667
Alternative,John Frusciante,3.2535500000000000
Alternative,Iman,3.1432166666666667
Alternative,binki,2.6721500000000000
Alternative,The Flaming Lips,1.7371333333333333
Alternative,Tune-Yards,0.37981666666666666667
Alternative,The Velvet Underground,0.35000000000000000000
Alternative,SAINTS OF VALORY,0.03350000000000000000
Alternative,Lasso,0.02945000000000000000
Alternative,Glup!,0.01256666666666666667
Alternative,Mini Mansions,0.00640000000000000000
Brazilian,Gilberto Gil,934.6382833333333333
Brazilian,Chiquititas,386.4905500000000000
Brazilian,Bossa Nova Covers,336.3026500000000000
Brazilian,Ana Paula,81.3442333333333333
Brazilian,Tchakabum,54.3297833333333333
Brazilian,É O Tchan,38.4292833333333333
Brazilian,Michel Teló,30.6547833333333333
Brazilian,Gusttavo Lima,24.7928166666666667
Brazilian,Vanessa Da Mata,21.3226833333333333
Brazilian,MC L da Vinte,16.9594166666666667
Brazilian,Nando Reis,13.1726500000000000
Brazilian,XANDDY HARMONIA,13.0363500000000000
Brazilian,João Bosco & Vinicius,11.9754333333333333
Brazilian,Caetano Veloso,10.0202000000000000
Brazilian,MC's Zaac,9.3970666666666667
Brazilian,ZAAC,8.3030000000000000
Brazilian,MC Teuzin PV,8.2371666666666667
Brazilian,Daniela Mercury,7.1575666666666667
Brazilian,Axe Bahia,6.9378166666666667
Brazilian,João Lucas & Marcelo,6.6489333333333333
Brazilian,Marisa Monte,6.4851000000000000
Brazilian,Elis Regina,6.2787666666666667
Brazilian,Timbalada,6.0832333333333333
Brazilian,João Bosco & Vinícius,6.0362333333333333
Brazilian,MC Lan,5.6881000000000000
Brazilian,Roberto Carlos,5.6461333333333333
Brazilian,Heitor Pereira,5.3259666666666667
Brazilian,MPB4,5.0273333333333333
Brazilian,Lenine,4.7382166666666667
Brazilian,MC Bruninho,4.7102166666666667
Brazilian,Arnaldo Antunes,4.3453333333333333
Brazilian,Gonzaguinha,4.3164333333333333
Brazilian,Milton Nascimento,3.9988833333333333
Brazilian,Caio Prado,3.9070000000000000
Brazilian,Falamansa,3.6662166666666667
Brazilian,Chico César,3.6130333333333333
Brazilian,Maria Bethânia,3.0360000000000000
Brazilian,Grupo Tradição,2.7162166666666667
Brazilian,MC WM,2.7084500000000000
Brazilian,Rita Lee,2.4355500000000000
Brazilian,Filhos De Jorge,2.2400000000000000
Brazilian,Secos & Molhados,2.1333333333333333
Brazilian,Paula Sergio,2.0646666666666667
Brazilian,Pedro Guerra,1.9200000000000000
Brazilian,Mc Rf,1.6582833333333333
Brazilian,Banda Eva,1.6101666666666667
Brazilian,Silvio Rodríguez,1.2270500000000000
Brazilian,Gera Samba,1.07495000000000000000
Brazilian,Dj LK da Escócia,1.04568333333333333333
Brazilian,Dayvi,0.97648333333333333333
Brazilian,Curumin,0.69288333333333333333
Brazilian,Exaltasamba,0.56190000000000000000
Brazilian,Rionegro & Solimões,0.46231666666666666667
Brazilian,Nicho Hinojosa,0.45200000000000000000
Brazilian,João Neto & Frederico,0.29295000000000000000
Brazilian,Mc Beyonce,0.25966666666666666667
Brazilian,Tribalistas,0.23650000000000000000
Brazilian,Bruninho & Davi,0.23218333333333333333
Brazilian,Grupo Revelação,0.22671666666666666667
Brazilian,Guilherme & Santiago,0.16030000000000000000
Brazilian,João Bosco,0.15800000000000000000
Brazilian,Mc Bola,0.15246666666666666667
Brazilian,Cazuza,0.13261666666666666667
Brazilian,Marília Mendonça,0.09450000000000000000
Brazilian,Ruanzinho,0.03528333333333333333
Brazilian,Luan Santana,0.000000000000000000000000
Children,Martina Stoessel,424.1234000000000000
Children,Glee Cast,241.4507166666666667
Children,Carmen Sarahi,94.5915166666666667
Children,Carmen Twillie,93.3874500000000000
Children,Kalimba Marichal,86.8216833333333333
Children,Jason Weaver,43.3527333333333333
Children,Cast - Frozen,39.9008000000000000
Children,Auli'i Cravalho,39.6986833333333333
Children,The Minions,33.9416500000000000
Children,Milo Manheim,32.3185000000000000
Children,BAMBI,29.8752333333333333
Children,Kevin Jonas,27.6755833333333333
Children,Luis Ángel Gómez Jaramillo,25.9550833333333333
Children,Dwayne Johnson,24.5416666666666667
Children,Samuel E. Wright,23.7109166666666667
Children,Roger Bart,20.8547666666666667
Children,Alan Menken,19.6284833333333333
Children,Cast Of Camp Rock,18.5910833333333333
Children,Lea Salonga,18.2333833333333333
Children,Spencer Lee,15.4019833333333333
Children,13 Original Broadway Cast,15.0695000000000000
Children,Tu Rockcito,13.8574333333333333
Children,JD McCrary,12.6996500000000000
Children,Jeremy Irons,12.5394666666666667
Children,Jodi Benson,12.0923166666666667
Children,Danny DeVito,11.4843833333333333
Children,Brad Kane,10.8001833333333333
Children,Killian Donnelly,10.7661666666666667
Children,Nikki Blonsky,9.9096166666666667
Children,Cheryl Freeman,7.5166333333333333
Children,El Payaso Plim Plim,6.7501833333333333
Children,The Toilet Bowl Cleaners,6.6354333333333333
Children,Mena Massoud,6.2879500000000000
Children,Matthew Morrison,6.2284166666666667
Children,Bluey,6.1637166666666667
Children,Pinkfong,5.6561333333333333
Children,Elijah Kelley,5.3861666666666667
Children,Judy Kuhn,4.7438333333333333
Children,Cast of High School Musical: The Musical: The Series,4.1803500000000000
Children,Jesse Corti,3.8304166666666667
Children,Robin Williams,3.8110166666666667
Children,Piñon Fijo,3.3134000000000000
Children,Cast - Sofia the First,2.4876500000000000
Children,Craig Toungate,2.2355000000000000
Children,Jon Lajoie,2.0504333333333333
Children,Jim Cummings,1.9868666666666667
Children,Cast Member,1.7133333333333333
Children,Piojos Y Piojitos,1.4682166666666667
Children,Josema Yuste,1.3466666666666667
Children,Giulia Guerrini,1.2970000000000000
Children,Mazapán,1.2390833333333333
Children,Beth Fowler,1.06510000000000000000
Children,Rosie O'Donnell,0.97273333333333333333
Children,Luis Giraldo,0.77580000000000000000
Children,Azéd Stories,0.69283333333333333333
Children,Bruce Adler,0.66173333333333333333
Children,Les Enfantastiques,0.52766666666666666667
Children,José Ramón Nogueras,0.42533333333333333333
Children,Canciones Infantiles,0.23411666666666666667
Children,Bill Murray,0.21168333333333333333
Children,Cantando con Adriana,0.19378333333333333333
Children,Luis Pescetti,0.17545000000000000000
Children,Pat Carroll,0.15168333333333333333
Children,Adriana Caselotti,0.14511666666666666667
Children,Billy Crystal,0.10771666666666666667
Children,Jordi Doncos,0.09816666666666666667
Children,Analy,0.08698333333333333333
Children,Tony Jay,0.05508333333333333333
Children,Scatman Crothers,0.05068333333333333333
Children,Chorus - Pocahontas,0.04793333333333333333
Children,Trepsi,0.04763333333333333333
Children,Frank Churchill,0.04023333333333333333
Children,Phil Harris,0.04023333333333333333
Children,Canticuentos,0.03411666666666666667
Children,Verna Felton,0.02978333333333333333
Children,Amy Adams,0.02591666666666666667
Children,George Givot,0.02193333333333333333
Children,The Kiboomers,0.02050000000000000000
Children,Super Simple Songs,0.01625000000000000000
Children,Nancy Adams,0.01586666666666666667
Children,Chorus - Sleeping Beauty,0.01496666666666666667
Children,Austin Moon,0.000000000000000000000000
Children,The Dwarf Chorus,0.000000000000000000000000
Chill,Jack Johnson,1249.4659000000000000
Chill,Lluvia del Bosque,126.9577500000000000
Chill,Beach Fossils,121.7940333333333333
Chill,Surf Curse,61.9676833333333333
Chill,Adrian Berra,37.0823166666666667
Chill,BØRNS,34.8353333333333333
Chill,CHAD,24.8433666666666667
Chill,Marconi Union,17.8316666666666667
Chill,Kupla,15.2837333333333333
Chill,Zendium,15.1050166666666667
Chill,Mansionair,13.9957833333333333
Chill,Joji,11.7703000000000000
Chill,JAWNY,11.2973166666666667
Chill,The Allegorist,11.0997000000000000
Chill,Sao Vicente,10.6448666666666667
Chill,Sixth Finger,10.4119333333333333
Chill,Juliàn,9.4843000000000000
Chill,softy,7.7847333333333333
Chill,Dr. Sounds,7.3494333333333333
Chill,Lavender Balm,7.1356166666666667
Chill,Héctor Ortiz,6.5343000000000000
Chill,Nick Wilson,6.1544333333333333
Chill,Microdynamic Recordings,5.9129500000000000
Chill,Good Weather For An Airstrike,5.8000000000000000
Chill,Brainwave Samples,5.6929000000000000
Chill,Deep Divers,5.5271333333333333
Chill,Loafy Building,5.1009500000000000
Chill,No Spirit,4.9817833333333333
Chill,Wellness,4.9272833333333333
Chill,Selective Sounds TTA,4.8545000000000000
Chill,Milli Hughes,4.7884666666666667
Chill,khai dreams,4.5351666666666667
Chill,Jeff de Bruz,4.4830166666666667
Chill,Nadav Cohen,4.4647500000000000
Chill,SEBASTIAN PAUL,4.4398833333333333
Chill,Both Are Infinite,4.3541166666666667
Chill,Tranquil Forest Effect,4.3000000000000000
Chill,Bristol Love,4.2208000000000000
Chill,Pensamento Positivo,4.2000000000000000
Chill,Nature Sounds,3.9295833333333333
Chill,Holly Wilson,3.6370166666666667
Chill,HM Surf,3.4451166666666667
Chill,Stereo Dub,3.3473333333333333
Chill,xander.,3.2000000000000000
Chill,Josef Homola,3.1500000000000000
Chill,Naturalis,3.0500000000000000
Chill,Hi Freq Samples,3.0177833333333333
Chill,Mac DeMarco,2.9827000000000000
Chill,Guards,2.8879333333333333
Chill,Natural Sound Makers,2.8238333333333333
Chill,JBE Nature Sounds,2.7000000000000000
Chill,Dimension 32,2.5848833333333333
Chill,KEI NATURE,2.5758666666666667
Chill,Soundstars,2.5187500000000000
Chill,amies,2.4000000000000000
Chill,Peter Graham,2.3924500000000000
Chill,All Night Chill Makers,2.3833333333333333
Chill,Hoogway,2.3508666666666667
Chill,멀리 이동하려면,2.2583500000000000
Chill,Nothingtosay,2.2223666666666667
Chill,Outside HD Samples,2.1486333333333333
Chill,JUICEB☮X,2.1375833333333333
Chill,trxxshed,2.1052500000000000
Chill,Stereo Outdoor Sampling,2.0000000000000000
Chill,Dontcry,1.9726000000000000
Chill,Kuwada,1.9384500000000000
Chill,Yot Club,1.7413833333333333
Chill,Casiio,1.7019333333333333
Chill,Miau Trío,1.6969666666666667
Chill,omgkirby,1.4593666666666667
Chill,.clouds,1.3353333333333333
Chill,90sFlav,1.3054166666666667
Chill,Martin Gauffin,1.10155000000000000000
Chill,Hildur Guðnadóttir,1.00400000000000000000
Chill,Good Morning,0.98083333333333333333
Chill,Hiroshi Yoshimura,0.39680000000000000000
Chill,Musica Para Dormir,0.28586666666666666667
Chill,Eric Lévi,0.22000000000000000000
Chill,Eduardo Luzquiños,0.13133333333333333333
Chill,Para Siempre,0.09421666666666666667
Chill,HoKø,0.09416666666666666667
Chill,Meditative Mind,0.07401666666666666667
Chill,Peyton,0.07358333333333333333
Chill,Freedom Dub,0.06616666666666666667
Chill,Bellestar,0.06458333333333333333
Chill,Water Science,0.04496666666666666667
Chill,Lila Liu,0.04315000000000000000
Chill,LAGOS,0.02950000000000000000
Chill,Corcovado Frequency,0.02061666666666666667
Chill,Jada Facer,0.01920000000000000000
Chill,SER,0.000000000000000000000000
Chill,Sublime Reggae Kings,0.000000000000000000000000
Christian,Christine D'Clario,733.7194333333333333
Christian,Hillsong UNITED,369.2123666666666667
Christian,Elevation Worship,279.6266833333333333
Christian,Un Corazón,235.3256333333333333
Christian,Hillsong Worship,154.6680500000000000
Christian,Bethel Music,89.8703166666666667
Christian,Hillsong Young & Free,84.8936333333333333
Christian,Matt Maher,51.5985000000000000
Christian,Marcela Gandara,26.7622500000000000
Christian,Studio Musicians,22.0585500000000000
Christian,Montell Fish,20.5125833333333333
Christian,Danilo Montero,16.9883166666666667
Christian,Matt Redman,14.5633666666666667
Christian,Martín Valverde,13.7974333333333333
Christian,Casting Crowns,10.4745166666666667
Christian,Tercer Cielo,9.3733333333333333
Christian,Passion,8.6794666666666667
Christian,Shane & Shane,7.3183000000000000
Christian,Jesus Culture,5.3433500000000000
Christian,North Point Worship,4.9217666666666667
Christian,Redimi2,4.5031000000000000
Christian,"Cristóbal Fones, Sj",4.4666666666666667
Christian,Misión País,4.4377333333333333
Christian,Jesús Adrián Romero,4.2411666666666667
Christian,Rev Music,4.2250333333333333
Christian,Funky,4.0223000000000000
Christian,Samy Galí,3.8375833333333333
Christian,for KING & COUNTRY,3.6893666666666667
Christian,Alex Campos,3.2807166666666667
Christian,Rene Gonzales,2.3386166666666667
Christian,Coro de la Misa de Tortugas,2.3048833333333333
Christian,Kiko Argüello,1.2234666666666667
Christian,Chris Tomlin,1.1976000000000000
Christian,Vertical Worship,0.63183333333333333333
Christian,Jaime Murrell,0.30030000000000000000
Christian,Generación 12,0.24213333333333333333
Christian,Hermana Glenda,0.24008333333333333333
Christian,Jonathan McReynolds,0.18150000000000000000
Christian,Marcos Brunet,0.12408333333333333333
Christian,Sovereign Grace Music,0.08190000000000000000
Christian,Phil Wickham,0.06566666666666666667
Christian,Travis Cottrell,0.05745000000000000000
Christian,Guy Penrod,0.03475000000000000000
Christian,Marco Barrientos,0.03333333333333333333
Christian,Tasha Layton,0.03211666666666666667
Christian,JPCC Worship,0.02810000000000000000
Christian,Kari Jobe,0.02768333333333333333
Christian,Pat Barrett,0.02335000000000000000
Christian,Julio Melgar,0.01900000000000000000
Christian,Michael W. Smith,0.01450000000000000000
Christian,Newsboys,0.01366666666666666667
Christian,CityAlight,0.01250000000000000000
Christian,Hillsong Chapel,0.000000000000000000000000
Classical,Geoff Zanelli,80.4459833333333333
Classical,Andrew Lloyd Webber,11.3113333333333333
Classical,Royal Philharmonic Orchestra,8.7440000000000000
Classical,Edvard Grieg,8.0440000000000000
Classical,Claude Debussy,6.8938500000000000
Classical,Rhaeide,5.6560000000000000
Classical,Johannes Brahms,4.7266166666666667
Classical,Leroy Anderson,3.9640000000000000
Classical,Malcolm Arnold,3.6390666666666667
Classical,Irwin Kostal,3.1434000000000000
Classical,Michael Ball,3.1396833333333333
Classical,Johann Strauss II,2.5784333333333333
Classical,Antonio Vivaldi,2.5665666666666667
Classical,Ron Adelaar,1.8478000000000000
Classical,Antonio José,1.7728166666666667
Classical,John Williams,1.4042833333333333
Classical,Christopher Nightingale,1.3384000000000000
Classical,Michael Lucarelli,1.2139833333333333
Classical,George Gershwin,1.10771666666666666667
Classical,Banda Original Columbia,1.04131666666666666667
Classical,Frédéric Chopin,0.55080000000000000000
Classical,Schubert,0.54045000000000000000
Classical,Pinar Toprak,0.16370000000000000000
Classical,Josh Groban,0.13001666666666666667
Classical,Regina Orozco,0.09136666666666666667
Country,Taylor Swift,230.7174666666666667
Country,Laura Bell Bundy,124.9061333333333333
Country,Rascal Flatts,113.4234166666666667
Country,Taylor Rae,31.7918666666666667
Country,Kenny Rogers,16.4059500000000000
Country,Kacey Musgraves,9.1871000000000000
Country,Anne Murray,7.3422000000000000
Country,American Babies,5.7391166666666667
Country,Dolly Parton,5.3839666666666667
Country,Bobby Helms,5.2134000000000000
Country,Jenna Torres,4.1488833333333333
Country,Brenda Lee,3.4508000000000000
Country,Sara Farell,3.2109000000000000
Country,Jimmy Buffett,3.1955500000000000
Country,Chris Pine,2.5477666666666667
Country,Niko Moon,1.6419500000000000
Country,Roger Miller,1.5884666666666667
Country,Brad Paisley,0.94506666666666666667
Country,Larry Groce,0.57080000000000000000
Country,Alabama,0.39766666666666666667
Country,Peter McPoland,0.27183333333333333333
Country,Dustin Lynch,0.20133333333333333333
Country,LeAnn Rimes,0.06771666666666666667
Country,Riders In The Sky,0.05583333333333333333
Dance,David Guetta,270.1793500000000000
Dance,Kungs,172.7002666666666667
Dance,Bee Gees,108.8665666666666667
Dance,La Bomba de Tiempo,87.9383166666666667
Dance,Fer Palacio,63.4465666666666667
Dance,L-Gante,27.8234500000000000
Dance,Sofi Tukker,22.4328166666666667
Dance,NIIKO X SWAE,18.4666666666666667
Dance,R3HAB,16.0848666666666667
Dance,Lola Indigo,13.0627333333333333
Dance,Dave Moisan,11.9792000000000000
Dance,BANDIDO,11.1753166666666667
Dance,Sak Noel,11.1207666666666667
Dance,Bob Sinclar,10.2052500000000000
Dance,Salastkbron,9.9831333333333333
Dance,DJ Tao,7.7343000000000000
Dance,Billen Ted,7.5740000000000000
Dance,Party Pupils,7.5652000000000000
Dance,Dj Lauuh,7.3964166666666667
Dance,Get Far,7.3364333333333333
Dance,El negro tecla,6.5578833333333333
Dance,Boza,6.2646500000000000
Dance,Dj Batata,4.6288666666666667
Dance,Young Tender,4.3069333333333333
Dance,Andy Gibb,4.1700000000000000
Dance,Alexia,3.9211000000000000
Dance,Deorro,3.7463833333333333
Dance,Gala,3.6632333333333333
Dance,De La Rivera,3.4138666666666667
Dance,EL NOBA,3.2476833333333333
Dance,Guru Josh Project,3.2289166666666667
Dance,Axel Caram,3.1290333333333333
Dance,Tati Zaqui,3.0612166666666667
Dance,Abc Dialect,2.8694666666666667
Dance,Quintino,2.3107500000000000
Dance,Lorana,0.95318333333333333333
Dance,AronChupa,0.73675000000000000000
Dance,Xenon,0.61958333333333333333
Dance,Gummibär,0.31766666666666666667
Dance,DJ Antoine,0.23528333333333333333
Dance,Giorgio Moroder,0.22493333333333333333
Dance,Sigala,0.21766666666666666667
Dance,MOTi,0.14783333333333333333
Dance,Best Of Hits,0.13320000000000000000
Dance,Shermanology,0.04605000000000000000
Dance,Sante Les Amis,0.03933333333333333333
Dance,Lee Cabrera,0.02480000000000000000
Dance,Martin Jensen,0.02436666666666666667
Dance,Enur,0.02011666666666666667
Dance,Ofenbach,0.01916666666666666667
Electronic,Gorillaz,2065.2312333333333333
Electronic,Avicii,635.9542000000000000
Electronic,Capital Cities,486.0897500000000000
Electronic,The Chainsmokers,438.2145500000000000
Electronic,Calvin Harris,376.7496000000000000
Electronic,Daft Punk,334.9858000000000000
Electronic,Pier,315.9535333333333333
Electronic,MGMT,308.8894833333333333
Electronic,filous,222.7565000000000000
Electronic,Crystal Fighters,182.8373500000000000
Electronic,Martin Garrix,176.1485833333333333
Electronic,Empire Of The Sun,169.2663833333333333
Electronic,Jungle,162.7615333333333333
Electronic,Major Lazer,140.7378000000000000
Electronic,BROODS,102.2749500000000000
Electronic,Jonas Blue,101.3900333333333333
Electronic,Clean Bandit,98.3479000000000000
Electronic,Kygo,97.2558500000000000
Electronic,M83,94.6006000000000000
Electronic,Twenty One Pilots,91.0448333333333333
Electronic,Armin van Buuren,88.5881000000000000
Electronic,Fatboy Slim,87.7721833333333333
Electronic,David Rees,87.1465166666666667
Electronic,Alan Walker,64.8766666666666667
Electronic,OMFG,61.2540500000000000
Electronic,Lemaitre,60.8661500000000000
Electronic,Miike Snow,59.9970333333333333
Electronic,Madeon,56.1039500000000000
Electronic,Mura Masa,51.2089000000000000
Electronic,Modjo,47.9009166666666667
Electronic,Teddybears,47.1299000000000000
Electronic,Slaptop,46.8286833333333333
Electronic,Icona Pop,46.5521666666666667
Electronic,ODESZA,37.3156500000000000
Electronic,Clement Marfo & the Frontline,35.8231666666666667
Electronic,Huntar,32.1237166666666667
Electronic,RAC,31.9731666666666667
Electronic,Louis The Child,31.3002500000000000
Electronic,Swedish House Mafia,29.8008333333333333
Electronic,Lost Frequencies,29.6036000000000000
Electronic,Passion Pit,28.7910500000000000
Electronic,Yann Muller,27.3859500000000000
Electronic,Oliver Tree,24.9845333333333333
Electronic,Marshmello,24.3472500000000000
Electronic,Burak Yeter,24.0799166666666667
Electronic,Renato Lopez,22.9982833333333333
Electronic,Flume,22.5958666666666667
Electronic,Metronomy,22.4428500000000000
Electronic,DJ Roman,21.5479333333333333
Electronic,Elliphant,20.8378000000000000
Electronic,Bearson,20.6737166666666667
Electronic,Moby,20.4695166666666667
Electronic,LMFAO,19.9267500000000000
Electronic,Steve Aoki,19.2430333333333333
Electronic,Bugzy Malone,19.0260833333333333
Electronic,Alok,17.6114833333333333
Electronic,Hippie Sabotage,17.4804833333333333
Electronic,Atomic Drum Assembly,17.1956666666666667
Electronic,Nine Inch Nails,16.7718666666666667
Electronic,Zedd,16.6040500000000000
Electronic,Glass Animals,15.3950833333333333
Electronic,NoMBe,15.1721333333333333
Electronic,Dimitri Vegas & Like Mike,12.4612333333333333
Electronic,Robin Schulz,11.2215166666666667
Electronic,Alesso,10.3552666666666667
Electronic,Edward Maya,9.8747500000000000
Electronic,Maxi Trusso,9.3946000000000000
Electronic,Bingo Players,8.9184166666666667
Electronic,KVSH,8.6706833333333333
Electronic,Jack Ü,8.6249500000000000
Electronic,Tibeauthetraveler,8.4640333333333333
Electronic,Skrillex,8.2518333333333333
Electronic,The Chain Gang Of 1974,8.1532666666666667
Electronic,Naughty Boy,8.1111000000000000
Electronic,Disclosure,8.0843666666666667
Electronic,PAWSA,7.6538166666666667
Electronic,CAZZETTE,7.3807000000000000
Electronic,Crazy Frog,7.3553000000000000
Electronic,STRFKR,7.3472333333333333
Electronic,Datarock,6.6648666666666667
Electronic,DVBBS,6.5879500000000000
Electronic,Tinie Tempah,6.5333333333333333
Electronic,Galantis,6.3319000000000000
Electronic,TWENTY SIX,6.1979833333333333
Electronic,Jason Born,6.1920333333333333
Electronic,WEISS,6.0235500000000000
Electronic,Washed Out,5.9816166666666667
Electronic,DJVI,5.6996500000000000
Electronic,MoBlack,5.5765333333333333
Electronic,Ungdomskulen,5.4393333333333333
Electronic,Matoma,5.3870333333333333
Electronic,Gordo,5.0187833333333333
Electronic,Chromeo,4.9306666666666667
Electronic,Purple Disco Machine,4.7714333333333333
Electronic,Emmanuel,4.5732666666666667
Electronic,Wild Cub,4.5240166666666667
Electronic,Justice,4.4415500000000000
Electronic,Alex Metric,4.4193166666666667
Electronic,Ellie Goulding,4.3013833333333333
Electronic,LA Priest,4.1164333333333333
Electronic,deadmau5,4.1049166666666667
Electronic,BaianaSystem,3.9673333333333333
Electronic,Björk,3.9440000000000000
Electronic,Octavian,3.9223666666666667
